CD_OPERACAO;DT_INICIO;DT_FIM;NM_EMPRESA;NM_MESA;NM_ESTRATEGIA;NM_CENTRALIZADOR;NM_GESTOR;NM_SUBGESTOR;NM_SUBPRODUTO;NM_CARACTERISTICA;CD_ATIVO_OBJETO;QUANTIDADE;ID_PRECO
724839795;04/01/2018;13/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,214272065;7841
724839797;04/01/2018;13/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,738868945;7829
724839808;04/01/2018;22/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,18191347;7829
724839809;04/01/2018;22/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,26923193;7841
724839811;04/01/2018;23/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,18212551;7841
724839816;04/01/2018;27/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,177362855;7829
724839825;04/01/2018;10/09/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,346500365;7841
724839826;04/01/2018;10/09/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,20790023;7829
724839846;04/01/2018;22/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;10610,49993;7829
724839857;04/01/2018;03/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;30451,86645;7860
724839869;04/01/2018;10/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;33414,83496;7829
724839877;04/01/2018;08/10/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;17216,05;7860
724839878;04/01/2018;08/10/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;32765,43055;7829
724839883;04/01/2018;15/02/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;29236,11138;7829
724839887;04/01/2018;24/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;10094,5836;7829
724839895;04/01/2018;05/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;15119,69632;7860
724839898;04/01/2018;06/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7740,152945;7829
724839900;04/01/2018;06/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7036,504225;7860
724839909;04/01/2018;07/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;41498,36732;7829
724839913;04/01/2018;08/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7064,116345;7829
724839923;04/01/2018;12/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;11030,82967;7829
724839924;04/01/2018;12/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;6894,268165;7829
724839926;04/01/2018;12/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;4780,897644;7860
724839932;04/01/2018;12/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7512,839585;7860
724839937;04/01/2018;13/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;15765,95084;7860
724839939;04/01/2018;13/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;287899,9744;7829
724839943;04/01/2018;14/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;27245,72919;7829
724839946;04/01/2018;15/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;8245,608465;7829
724839948;04/01/2018;15/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;30233,90023;7829
724839956;04/01/2018;19/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;18061,49145;7829
724839957;04/01/2018;19/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;203088,3766;7829
724839965;04/01/2018;20/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,410650005;7841
724839972;04/01/2018;21/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3,29461824;7829
724839976;04/01/2018;08/10/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,208901885;7829
724839981;04/01/2018;18/10/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,32513561;7841
724839998;04/01/2018;12/11/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,174818165;7829
724840002;04/01/2018;16/11/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,41393589;7841
724840007;04/01/2018;23/11/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,670295245;7841
724840014;04/01/2018;06/12/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,342044065;7829
724840020;04/01/2018;14/12/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,5080406;7829
724840024;04/01/2018;26/12/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,166371685;7841
724840029;04/01/2018;09/01/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,89005305;7829
724840033;04/01/2018;15/01/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7410,25653;7860
724840041;04/01/2018;22/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpeee;carac;cdat;-475000;8834
724840047;04/01/2018;01/04/2018;empccc;mesaaaa;estaaa;centaaa;gestaaa;subaaa;subpaaa;carac;cdat;1037204,725;7829
722779440;04/01/2018;18/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;80,9239548;7829
722779442;04/01/2018;20/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;267,741523;7841
722779448;04/01/2018;28/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;80,81735795;7829
722779450;04/01/2018;29/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;39,19159949;7829
722779456;04/01/2018;04/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;48,23134756;7841
722779460;04/01/2018;09/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;95,5047045;7829
722779469;04/01/2018;24/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,11742452;7829
722779500;04/01/2018;06/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1,40560305;7829
722779510;04/01/2018;07/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,47368936;7829
722779513;04/01/2018;13/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,955431205;7829
722779521;04/01/2018;17/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;0,096497685;7829
722779524;04/01/2018;20/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;0,091860545;7829
722779538;04/01/2018;15/09/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;58,5166566;7829
722779543;04/01/2018;16/09/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-24,77955439;7829
722779556;04/01/2018;23/09/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-13,06290732;7829
722779560;04/01/2018;25/09/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-6,722511015;7829
722779574;04/01/2018;06/10/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;9,126603585;7829
722779590;04/01/2018;19/10/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;13,5262559;7829
722779611;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-47,93519268;14196
722779613;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-6,749325395;14196
722779627;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2340,108218;7829
722779635;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,090076225;7829
722779636;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-24,97032339;7829
722779642;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-9,821455125;7829
722779646;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;1,101909515;14196
722779658;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-10,64640554;14196
722779665;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-740,3529535;14196
722779671;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1049,934334;14196
722779680;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1115,492061;14196
722779687;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-20,49384866;7829
722779689;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-820,119296;7829
722779699;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-438,2392528;7829
722779717;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-11,95188054;7829
722779726;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-323,8407816;14196
722779742;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-75,0084569;14196
722779743;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-62,09594585;7829
722779747;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-87,45630025;7829
722779755;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-27,42418254;7829
722779757;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-22,87619156;7829
722779758;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-12,16632909;7829
722779762;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-22,44989377;7829
722779763;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-41,85780678;14196
722779764;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-18,280446;7829
722779773;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-39,37597374;7829
722779774;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-12,62821302;7829
722779781;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-21,81121501;7829
722779791;04/01/2018;19/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;80000;7864
722779794;04/01/2018;21/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;100000;7829
722779798;04/01/2018;23/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;25000;7829
722779800;04/01/2018;27/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;108038,8991;7829
722779801;04/01/2018;28/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;251403;7829
722779809;04/01/2018;07/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;25000;7860
722779811;04/01/2018;09/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;50000;7829
722779814;04/01/2018;12/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;25000;7860
722779816;04/01/2018;14/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;87500;7864
722779817;04/01/2018;14/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;215000;7829
722779818;04/01/2018;19/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;6000;7829
722779820;04/01/2018;20/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;50000;7829
722779830;04/01/2018;29/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;125000;7860
722779832;04/01/2018;29/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;96000;7860
722779833;04/01/2018;29/03/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;352955,6464;7860
722779834;04/01/2018;29/03/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;557820,469;7829
722779837;04/01/2018;02/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;29220;7860
722779840;04/01/2018;04/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;25000;7829
722779841;04/01/2018;05/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;100000;7829
722779843;04/01/2018;05/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;100000;7829
722779846;04/01/2018;05/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;125000;7860
722779847;04/01/2018;05/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;100000;7860
722779854;04/01/2018;13/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;97500;7860
722779856;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-12,16713723;7829
722779857;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-137,1917047;14196
722779859;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-195,4822402;14196
722779861;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-11,93234612;14196
722779871;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-49,25868443;14196
722779873;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-130,2391497;14196
722779882;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-12,12073738;7829
722779899;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-100,7278027;7829
722779908;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-172,2477563;7829
722779915;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-70,9992891;14196
722779923;04/01/2018;19/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-82,9828482;7841
722779944;04/01/2018;06/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;135,8501754;7829
722779948;04/01/2018;09/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;819,3434465;7829
722779953;04/01/2018;12/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-93,0099652;7829
722779957;04/01/2018;16/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-166,1965877;7841
722779968;04/01/2018;25/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;645,955697;7829
722779969;04/01/2018;25/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-645,955697;7841
722779972;04/01/2018;27/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;279,4717053;7841
722779980;04/01/2018;03/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;45,73554852;7829
722779982;04/01/2018;04/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;147,5424389;7829
722779987;04/01/2018;07/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-80,4173984;7829
722779988;04/01/2018;09/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;163,906226;7829
722780007;04/01/2018;09/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-7,33295173;7829
722780012;04/01/2018;10/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;0,308236115;7829
722780017;04/01/2018;10/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,75938842;7829
722780030;04/01/2018;16/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,100345995;7829
722780034;04/01/2018;17/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;1,14167965;7829
722780039;04/01/2018;20/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,0349479;7829
722780045;04/01/2018;23/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;0,04632971;7829
722780052;04/01/2018;23/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,05055066;7829
722780057;04/01/2018;20/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-286,0663243;7829
722780076;04/01/2018;26/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-90,86994075;7829
722780112;04/01/2018;09/09/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;2,248174345;7829
722780121;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3046,83524;7829
722780134;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-38,30405598;14196
722780141;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2,33775022;7829
722780145;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2,279970865;14196
722780160;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-7,618294005;14196
722780163;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2,2135835;14196
722780168;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2,606579425;7829
722780189;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-14,92689656;14196
722780194;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1718,909089;7829
722780201;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-25,28392133;14196
722780203;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,69401016;7829
722780205;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-13,88813264;7829
722780206;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-7,990402725;14196
722780207;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-37,54384427;14196
722780222;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-21,31344533;7829
722780226;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1773,353663;14196
722780228;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2,32635406;7829
722780229;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1429,078788;7829
722780235;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2,13964039;7829
722780242;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-12,34382089;7829
722780242;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-12,34382089;14196
722780247;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1702,397309;14196
722780252;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-995,06284;14196
722780264;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-75,3831229;14196
722780269;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-13,3822714;14196
722780286;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-167,4137243;14196
722780291;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-223,9562483;14196
722780303;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-462,3045313;7829
722780309;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-249,5785049;7829
722780327;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-191,5296835;14196
722780336;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-393,9376538;14196
722780340;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-170,0326981;14196
722780344;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-100,0706558;7829
722780357;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-307,199151;7829
722780367;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-34,60423999;7829
722780372;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-30,39373676;7829
722780375;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-83,70743625;14196
722780386;04/01/2018;15/08/2022;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-9,387051055;14196
722780402;04/01/2018;15/08/2022;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-6,53235223;14196
722780421;04/01/2018;15/08/2022;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3,22272122;7829
722780425;04/01/2018;15/08/2022;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3,2045499;7829
722780435;04/01/2018;14/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;107068,0232;7829
722780438;04/01/2018;15/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-41556,17978;7860
722780443;04/01/2018;16/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;41335,59224;7829
722780445;04/01/2018;16/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;26553,1523;7829
722780446;04/01/2018;16/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-34023,81006;7860
722780459;04/01/2018;21/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;52464,75635;7860
